Date,AL522251 Corp,LW926911 Corp,UV965737 Corp,QZ914329 Corp,EI856512 Corp,JK556160 Corp,EJ668774 Corp,EK956113 Corp,JV519623 Corp,QZ027016 Corp,AP696780 Corp,AN264861 Corp,EJ896365 Corp,QZ932800 Corp,EK602872 Corp,EK876596 Corp,JK925831 Corp,EK413343 Corp,EC577397 Corp,EK817983 Corp,EJ825356 Corp,EH911617 Corp,EJ543555 Corp,EK950276 Corp,LW096988 Corp,EK323605 Corp,EH238660 Corp,ED202551 Corp,ED722564 Corp,DD114535 Corp,EC858966 Corp,QZ934215 Corp,ED520104 Corp,LW450039 Corp,UV353988 Corp,AL286544 Corp,QZ703311 Corp,DD101964 Corp,EK556874 Corp,EK711926 Corp,EJ557775 Corp,EK248504 Corp,EK589492 Corp,EG465527 Corp,EC972391 Corp,EJ825362 Corp,DD006150 Corp,AL606566 Corp,QZ388196 Corp,EF643945 Corp,EH428530 Corp,LW943413 Corp,QZ614061 Corp,EC281464 Corp,EI993209 Corp,AP218488 Corp,DD102109 Corp,JK919656 Corp,QZ934241 Corp,QZ186750 Corp,EK474239 Corp,QJ221473 Corp,AN506087 Corp,EK278403 Corp,QZ027014 Corp,DD116288 Corp,QZ926111 Corp,EF655174 Corp,AP365213 Corp,EH954198 Corp,EF298242 Corp,EK726109 Corp,AQ252828 Corp,QZ321647 Corp,EG572181 Corp,LW075231 Corp,EJ914322 Corp,AL531142 Corp,EF145527 Corp,JK918752 Corp,AL011199 Corp,EF300335 Corp,EJ503911 Corp,UV888227 Corp,EF082296 Corp,EI342886 Corp,EC988990 Corp,BK343472 Corp,EK424768 Corp,EK112497 Corp,EC775139 Corp,EG572197 Corp,EK492827 Corp,JV956668 Corp,QZ026677 Corp,AP157118 Corp,LW943373 Corp,EJ379529 Corp,EJ438862 Corp,AN447381 Corp,LW544865 Corp,AL482914 Corp,EF335970 Corp,EH301985 Corp,UV887597 Corp,QZ186744 Corp,QZ549248 Corp,EJ433497 Corp,EF082300 Corp,EJ914730 Corp,EJ999798 Corp,LW009646 Corp,EJ926334 Corp,EK647533 Corp,EF143473 Corp,EF481538 Corp,EK143534 Corp,EF082292 Corp,EH592043 Corp,AL085424 Corp,EJ392352 Corp,LW471192 Corp,AO584163 Corp,JK305023 Corp,EG572213 Corp,AN077116 Corp,LW449261 Corp,EF473239 Corp,AP954222 Corp,EJ577508 Corp,EK006565 Corp,EK006547 Corp,QZ506838 Corp,EJ547034 Corp,EI523569 Corp,EK143372 Corp,EG518956 Corp,AN751483 Corp,QZ099318 Corp,EJ887428 Corp,QZ230825 Corp,QZ556912 Corp,EJ347875 Corp,JV868916 Corp,EC755678 Corp,EC988967 Corp,BK343576 Corp,EJ392367 Corp,EK969554 Corp,EK101595 Corp,EF082268 Corp,EF082272 Corp,EF531147 Corp,EJ747333 Corp,EF801785 Corp,EJ781396 Corp,EJ814435 Corp,QJ616465 Corp
27/06/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.781,,,,,,,75.06,,,,,,,,,,,,,97.022,,,85,90.664,,76.324,,,172.816,,,,196.494,143.526,99.855,,,,,104.43,79.874,,142.834,163.742,8.851,,34.072,,154.919,155.911,76.965,142.826,,114.275,166.683,136.094,,131.348,132.512,,104.046,78.414,,77.826,163.823,50.476,75.998,299.486,,105.205,,134.95,115.959,91.446,,147.699,100.139,,107.342,131.5,97.125,78.992,78.962,89.47,138.062,72.715,145.609,99.549,100.965,92.692,140.515,96.646,170.683,111.713,119.757,34.109,34.848,,109.835,141.601,152.166,56.971,159.149,58.552,142.785,87.282,142.892,142.933,
28/06/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.452,,,,,,,74.968,,,,,,,,,,,,,97.635,,,87.208,91.331,,76.205,,,171.045,,,,197.649,142.295,100.173,,,,,104.725,67.795,,142.782,163.571,8.99,,34.609,,154.382,154.777,79.366,141.615,,115.296,165.552,136.623,,128.031,132.522,,106.533,63.403,,62.343,163.022,50.343,76.584,303.093,,107.028,,134.879,115.147,112.961,,147.629,122.522,,109.583,131.92,98.415,64.939,64.924,91.634,138.346,73.269,145.814,101.704,122.852,94.871,142.382,98.837,170.557,111.299,122.141,34.207,34.853,,109.233,141.692,152.225,56.851,159.126,58.223,143.527,89.775,143.67,143.751,
29/06/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.323,,,,,,,74.899,,,,,,,,,,,,,96.447,,,86.961,89.801,,76.203,,,169.838,,,,196.23,146.097,102.311,,,,,103.632,80.385,,142.529,162.3,8.864,,34.99,,153.871,153.678,79.051,142.46,,113.636,164.486,133.789,,131.872,133.569,,106.175,79.348,,78.982,162.178,50.329,76.887,285.856,,106.781,,135.967,114.415,91.817,,147.664,100.608,,107.227,131.955,98.359,79.744,79.724,91.146,139.205,73.612,147.544,101.242,101.226,94.4,143.162,98.377,169.079,110.935,122.171,34.181,34.907,,108.841,143.457,154.166,56.845,158.862,58.592,144.423,89.437,144.592,144.702,
30/06/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.657,,,,,,,75.19,,,,,,,,,,,,,,,,88.161,,,76.455,,,169.039,,,,,144.424,101.738,,,,,104.297,80.727,,142.76,161.053,9.167,,35.189,,153.727,152.416,80.423,140.915,,112.835,163.793,134.021,,128.46,133.393,,107.547,78.656,,77.958,160.983,50.594,77.208,280.437,,108.086,,135.673,113.781,102.615,,147.696,111.42,,106.607,131.005,99.178,79.439,79.423,92.438,139.109,73.842,147.526,102.754,112,95.71,142.349,99.696,167.485,111.11,123.244,34.059,34.868,,108.865,143.474,154.215,57.083,159.225,58.661,144.549,90.805,144.678,144.707,
03/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.209,,,,,,,74.907,,,,,,,,,,,,,98.982,,,88.744,91.353,,76.322,,,169.703,,,,200.862,147.329,101.204,,,,,103.903,83.148,,142.188,162.76,9.055,,35.15,,153.332,153.584,80.787,144.238,,112.79,164.395,134.161,,128.559,134.433,,107.896,83.271,,83.301,162.088,50.309,77.217,264.385,,108.37,,136.649,115.16,92.438,,146.994,101.086,,106.947,132.588,99.796,83.214,83.207,92.99,140.348,73.829,146.703,102.796,101.744,96.26,139.597,100.288,168.673,110.865,123.607,34.034,34.77,,108.689,142.796,153.714,56.778,158.622,58.85,145.918,90.916,146.068,146.103,
04/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.927,,,,,,,,,,,,,95.157,,,89.894,92.05,,76.212,,,,,,,196.124,151.955,,,,,,104.24,85.659,,141.968,,9.199,,36.144,,154.891,153.722,82.323,,,112.789,,122.145,,,133.305,,109.171,84.116,,83.602,,50.28,78.321,253.921,,109.609,,135.616,,103.582,,146.926,112.33,,106.803,132.258,100.812,84.695,84.686,94.353,139.216,74.852,147.055,104.326,113.001,97.643,142.037,101.684,,112.541,124.712,34.055,34.772,,110.453,143.058,153.956,56.749,158.433,58.943,144.796,92.446,144.96,145.055,
05/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.674,,,,,,,74.84,,,,,,,,,,,,,95.735,,,88.881,92.689,,76.214,,,167.814,,,,197.724,152.225,103.251,,,,,103.836,81.145,,142.23,157.825,9.309,,35.451,,155.249,154.038,81.123,143.703,,114.032,162.767,124.745,,128.416,133.487,,108.058,76.025,,74.266,161.041,50.241,77.535,251.658,,108.563,,135.818,114.19,103.917,,147.042,112.563,,107.536,132.843,99.978,78.005,77.957,93.364,139.292,74.117,145.856,102.853,113.227,96.637,135.812,100.697,166.653,112.885,123.725,34.156,34.839,,110.795,141.708,152.019,56.714,158.765,58.468,144.88,90.987,145.072,145.192,
06/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.818,,,,,,,75.514,,,,,,,,,,,,,97.833,,,88.432,95.786,,76.498,,,168.143,,,,197.649,155.797,106.433,,,,,104.448,81.004,,144.713,158.931,11.658,,34.242,,153.591,153.909,80.387,144.678,,114.731,163.248,124.337,,129.559,133.275,,107.584,75.493,,73.598,161.636,51.567,76.4,283.366,,108.181,,135.61,115.151,105.042,,149.412,113.603,,109.87,130.648,99.388,77.628,77.579,92.3,139.136,72.933,147.17,102.173,114.284,95.603,140.822,99.67,166.287,111.302,123.29,36.431,37.088,,109.195,143.112,153.81,58.159,161.045,59.111,144.74,90.538,144.877,144.945,
07/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.455,,,,,,,75.174,,,,,,,,,,,,,96.374,,,88.9,96.1,,76.274,,,165.83,,,,197.197,159.322,106.97,,,,,104.417,49.391,,143.846,155.305,12.176,,33.637,,154.952,154.025,80.968,141.359,,114.311,161.179,125.618,,141.924,133.262,,108.075,50.288,,50.577,158.925,51.492,76.045,266.882,,108.648,,135.512,113.071,47.207,,148.998,55.597,,108.723,130.777,99.813,49.938,49.944,92.896,139.312,72.416,145.614,102.755,56.332,96.205,135.258,100.285,163.174,112.904,123.572,36.763,37.267,,110.758,141.575,152.276,58.081,160.309,59.24,145.366,91,145.582,145.677,
10/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.268,,,,,,,75.474,,,,,,,,,,,,,95.267,,,89.211,94.688,,76.812,,,165.263,,,,202.28,156.082,106.758,,,,,103.818,31.929,,143.57,154.872,14.038,,33.812,,154.709,153.504,81.792,139.981,,112.327,160.613,126.035,,141.618,132.596,,108.441,32.613,,32.872,158.459,52.021,76.149,258.734,,108.913,,134.892,112.496,32.623,,148.38,41.141,,108.212,131.148,100.11,32.324,32.342,93.875,138.58,72.606,146.756,103.46,41.797,97.193,141.622,101.313,161.588,112.794,123.791,37.852,38.335,,110.648,142.693,153.573,58.574,159.983,59.3,144.419,91.605,144.662,144.741,
11/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.745,,,,,,,75.286,,,,,,,,,,,,,95.322,,,90.222,96.036,,76.503,,,166.675,,,,197.779,153.158,107.427,,,,,104.214,33.925,,143.62,157.599,13.124,,34.026,,154.521,153.658,83.315,140.601,,113.032,162.05,125.199,,143.987,134.239,,109.553,33.19,,32.959,160.117,51.598,76.619,247.276,,109.56,,136.546,113.715,38.936,,148.513,47.42,,108.583,131.901,101.04,33.456,33.458,95.553,140.003,72.872,148.561,104.888,48.086,98.871,142.986,103.007,161.863,112.702,125.048,37.08,37.387,,110.557,144.515,155.343,58.163,160.004,59.541,145.678,92.883,145.971,146.013,
12/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.472,,,,,,,75.239,,,,,,,,,,,,,96.317,,,89.786,95.106,,76.332,,,166.431,,,,198.401,152.33,106.951,,,,,104.562,33.751,,143.468,157.068,13.376,,34.482,,154.875,153.863,82.759,139.92,,114.196,161.924,125.809,,133.343,133.302,,109.076,32.722,,32.39,159.641,51.659,76.845,263.419,,109.237,,135.667,113.374,40.368,,148.246,48.748,,110.399,132.307,100.482,33.102,33.101,94.895,139.085,73.223,147.496,104.172,49.453,98.222,142.587,102.371,161.459,113.077,124.646,37.151,37.646,,110.941,143.407,154.2,58.243,159.913,59.037,144.685,92.356,145.178,145.288,
13/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.059,,,,,,,74.94,,,,,,,,,,,,,94.707,,,88.693,94.108,,76,,,166.544,,,,203.008,151.454,107.381,,,,,103.535,31.836,,143.391,159.37,13.214,,33.392,,154.182,152.634,81.437,140.067,,112.787,162.085,125.525,,131.321,133.185,,107.898,30.362,,29.875,160.085,51.483,75.766,247.742,,108.25,,135.564,114.347,40.649,,148.163,48.986,,107.508,132.546,99.277,30.916,30.911,93.429,138.912,72.149,146.637,102.764,49.702,96.768,142.372,100.929,162.503,112.473,123.43,36.984,37.488,,110.299,142.675,153.695,58.072,159.772,59.545,144.391,91.006,144.915,145.011,
14/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.679,,,,,,,,,,,,,,,,,,,,95.383,,,88.286,95.47,,,,,137.516,,,,201.553,155.281,107.074,,,,,103.71,38.263,,,157.587,,,32.935,,153.777,155.323,81.243,135.51,,113.589,162.106,125.887,,129.818,132.512,,107.487,37.842,,37.68,160.662,,75.339,222.549,,107.979,,134.857,129.478,40.287,,,48.362,,109.267,131.819,98.896,38.004,37.996,93.286,138.348,71.752,146.528,102.607,49.185,96.626,141.485,100.801,169.939,112.271,122.914,,,,110.145,142.512,153.433,,,59.721,143.712,90.663,144.292,144.327,
17/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.165,,,,,,,74.99,,,,,,,,,,,,,96.871,,,95.255,95.753,,76.098,,,152.82,,,,198.791,156.461,106.975,,,,,103.583,27.109,,143.482,156.258,13.044,,35.843,,152.352,156.963,87.268,141.318,,113.845,162.39,126.099,,148.216,132.976,,114.273,25.678,,25.206,159.678,51.55,79.145,259.727,,114.833,,135.338,133.815,36.45,,148.41,44.618,,109.829,128.592,105.66,26.216,26.212,99.238,138.743,74.952,146.956,108.257,45.382,102.599,142.147,106.811,168.037,111.135,128.596,36.945,37.501,,108.902,142.907,153.733,58.122,159.883,59.822,144.061,96.853,144.605,144.65,
18/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.611,,,,,,,75.046,,,,,,,,,,,,,93.922,,,96.453,95.83,,76.068,,,151.775,,,,198.288,156.162,106.767,,,,,103.679,26.699,,143.419,154.317,12.697,,36.169,,154.442,157.06,88.845,138.668,,113.124,162.18,186.035,,146.223,132.244,,115.461,25.335,,24.887,158.651,51.536,79.429,257.884,,115.655,,134.62,132.166,35.956,,148.226,44.108,,108.314,133.28,106.669,25.846,25.842,101.086,137.996,75.166,146.191,110.027,44.866,104.452,141.725,108.678,166.8,113.207,129.697,36.746,37.336,,111.022,142.142,152.964,58.105,159.838,60.014,143.339,98.368,143.921,143.974,
19/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.439,,,,,,,75.593,,,,,,,,,,,,,94.989,,,97.277,95.409,,76.418,,,156.361,,,,196.15,153.728,106.786,,,,,104.294,26.451,,144.606,158.002,13.373,,36.343,,154.692,157.107,90.372,140.339,,113.329,163.084,128.609,,152.873,133.255,,116.379,25.075,,24.624,160.409,52.681,79.8,253.78,,116.31,,135.609,135.985,35.99,,149.365,44.098,,109.521,133.191,107.339,25.589,25.585,102.683,139.048,75.414,147.2,111.445,44.873,106.048,142.983,110.29,168.938,113.502,130.743,37.993,38.64,,111.317,143.176,154.08,59.234,160.955,59.476,144.381,99.535,145.052,145.09,
20/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.357,,,,,,,75.347,,,,,,,,,,,,,94.802,,,98.565,96.643,,76.386,,,152.337,,,,196.22,153.491,110.04,,,,,105.231,26.866,,143.888,153.034,13.56,,37.336,,153.845,157.059,92.914,137.764,,114.486,161.99,130.996,,145.294,133.093,,117.895,25.56,,25.133,158.031,52.062,80.874,220.463,,117.732,,135.438,131.997,36.17,,148.875,44.254,,111.988,131.767,108.68,26.048,26.045,105.343,138.867,76.458,146.491,114.041,45.034,108.714,142.38,112.97,167.148,112.743,131.474,37.526,38.107,,110.56,142.567,153.634,58.661,160.295,60.095,143.854,101.761,144.416,144.274,
21/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.443,,,,,,,74.656,,,,,,,,,,,,,94.762,,,98.444,96.159,,76.436,,,150.074,,,,196.217,149.82,111.363,,,,,103.186,26.962,,143.447,147.437,13.045,,37.705,,152.794,156.836,91.799,135.555,,112.061,161.293,130.543,,142.28,131.647,,117.442,25.638,,25.206,157.131,51.684,81.319,144.049,,117.673,,134.101,126.386,36.448,,147.793,44.476,,110.147,130.915,109.371,26.133,26.13,104.498,137.221,76.785,145.876,112.803,45.258,107.862,141.544,112.134,166.794,111.976,131.078,37.237,37.824,,109.772,141.708,152.337,58.376,159.37,60.242,142.198,100.85,142.978,142.975,
24/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.073,,,,,,,75.005,,,,,,,,,,,,,95.264,,,96.606,95.699,,76.269,,,152,,,,195.274,157.711,112.304,,,,,103.714,26.733,,144.607,148.399,13.349,,35.861,,151.929,156.891,90.299,137.274,,113.077,161.474,134.134,,143.105,131.949,,115.707,25.383,,24.943,157.671,51.883,78.966,-29.924,,115.627,,134.419,127.219,36.404,,149.716,44.403,,110.627,130.598,107.043,25.889,25.885,103.023,137.395,74.718,145.901,111.14,45.188,106.406,142.272,110.716,167.614,111.261,129.795,37.337,37.917,,109.033,141.747,152.381,58.531,160.123,60.336,142.325,99.138,143.06,143.055,
25/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.204,,,,,,,75.087,,,,,,,,,,,,,92.729,,,97.153,94.879,,75.887,,,149.987,,,,191.759,165.415,112.041,,,,,104.125,-2.064,,145.804,147.503,13.102,,35.534,,152.644,157.521,90.895,135.587,,113.247,159.528,187.481,,142.472,131.066,,116.224,3.355,,5.607,155.884,51.772,78.854,-26.6,,116.187,,133.653,126.601,13.897,,151.095,16.111,,110.34,130.682,107.524,1.13,1.165,103.501,136.218,74.541,144.452,111.674,19.584,106.888,140.889,111.212,165.645,112.009,130.209,37.11,37.758,,109.808,140.293,150.644,58.398,161.337,60.543,140.509,99.628,141.162,141.076,
26/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.211,,,,,,,74.658,,,,,,,,,,,,,95.325,,,93.85,96.909,,76.084,,,150.437,,,,178.585,164.784,113.356,,,,,104.088,30.97,,145.385,146.419,12.405,,34.047,,150.741,155.854,86.971,135.475,,113.979,159.538,134.793,,141.392,130.466,,112.865,40.329,,43.338,155.596,51.403,77.199,-21.234,,113.015,,132.989,125.57,-1.777,,150.456,0.315,,111.001,128.506,104.752,36.806,36.82,99.254,135.814,73.01,143.839,107.576,4.032,102.666,140.187,106.999,163.399,110.137,126.607,36.557,37.215,,107.919,139.736,150.251,58.074,160.806,59.904,140.497,95.84,141.329,141.331,
27/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.043,,,,,,,74.53,,,,,,,,,,,,,94.451,,,92.357,95.235,,75.692,,,150.244,,,,177.583,167.213,112.684,,,,,103.314,10.041,,145.29,146.348,12.118,,32.87,,150.281,155.988,85.996,135.307,,112.761,155.921,133.827,,141.434,131.943,,111.534,15.697,,17.53,152.321,51.397,76.003,-37.032,,111.65,,134.458,125.671,1.411,,150.585,3.98,,110.385,128.547,103.158,13.562,13.577,98.085,137.376,71.838,145.534,106.556,7.275,101.51,141.423,105.854,157.063,109.785,125.581,36.339,37.059,,107.574,141.414,151.924,58.063,160.496,60.39,142.307,94.865,143.261,143.359,
28/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.025,,,,,,,74.596,,,,,,,,,,,,,94.364,,,92.031,95.376,,76.455,,,148.053,,,,178.34,167.031,113.772,,,,,104.048,50.378,,145.996,144.393,9.108,,32.703,,150.075,152.767,85.781,132.963,,113.028,154.673,133.621,,139.543,130.303,,111.254,58.447,,61.065,150.663,50.142,75.714,-42.357,,111.406,,132.844,123.948,16.451,,151.23,22.688,,110.751,127.691,102.425,55.39,55.421,97.952,135.71,71.687,143.454,106.343,24.321,101.378,139.312,105.737,155.782,109.884,124.734,33.984,34.885,,107.631,139.404,149.936,56.712,161.036,60.036,140.197,94.483,141.13,141.141,
31/07/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.988,,,,,,,74.117,,,,,,,,,,,,,94.562,,,91.423,94.812,,75.026,,,148.636,,,,176.958,168.053,114.657,,,,,104.158,49.323,,145.741,145.967,8.299,,31.751,,147.851,151.566,85.024,132.863,,113.569,154.017,134.632,,140.947,129.544,,110.445,52.883,,54.291,150.36,49.29,74.537,-37.943,,110.523,,132.146,125.291,24.651,,150.965,33.71,,109.898,126.11,101.883,51.48,51.502,97.384,134.831,70.608,142.46,105.35,33.966,100.818,139.365,105.217,157.464,107.8,124.217,32.935,33.79,,105.54,138.322,148.638,55.763,161.282,60.119,139.223,93.54,140.087,140.046,
01/08/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.731,,,,,,,73.3,,,,,,,,,,,,,95.074,,,90.403,94.276,,76.273,,,146.65,,,,176.212,164.934,114.461,,,,,104.708,45.712,,143.941,141.962,8.129,,31.209,,146.411,151.076,84.133,131.279,,113.365,154.286,133.31,,136.916,128.588,,109.661,56.375,,59.831,150.016,48.831,73.906,-47.954,,109.609,,131.23,124.812,-2.712,,148.607,-0.193,,109.972,125.746,100.524,52.362,52.368,96.345,133.824,70.086,141.625,104.498,2.997,99.795,138.157,104.206,153.427,106.452,123.051,33.32,34.104,,104.199,137.416,147.655,55.466,159.215,60.307,138.128,92.717,139.029,139.012,
02/08/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.488,,,,,,,74.006,,,,,,,,,,,,,95.23,,,90.71,93.437,,75.389,,,146.44,,,,176.421,158.623,115.079,,,,,103.458,41.212,,145.929,142.82,9.168,,30.708,,146.739,151.081,84.702,132.261,,113.34,155.203,134.153,,137.969,128.126,,109.958,48.211,,49.886,151.334,49.852,73.584,-55.704,,109.657,,130.789,127.106,-4.732,,150.928,-2.332,,110.178,125.864,100.692,45.769,45.738,96.892,133.257,69.63,141.171,104.868,0.942,100.349,137.801,104.774,154.262,106.793,123.498,34.921,35.637,,104.541,136.97,147.23,56.526,160.943,59.672,137.469,93.165,138.452,138.401,
03/08/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.113,,,,,,,73.953,,,,,,,,,,,,,94.438,,,89.736,99.659,,75.269,,,150.097,,,,175.908,156.572,116.204,,,,,103.998,44.255,,146.625,145.53,9.42,,27.333,,146.518,151.017,83.994,130.667,,113.483,157.042,133.954,,140.458,127.829,,108.906,52.081,,53.942,154.583,50.121,70.59,-47.625,,108.499,,130.557,130.433,-6.591,,151.669,-4.643,,109.59,125.951,99.371,49.352,49.321,96.181,132.833,66.421,140.586,104.026,-1.125,99.638,137.174,104.078,156.91,106.62,123.269,35.629,36.401,,104.377,136.37,146.59,56.798,161.66,60.385,136.956,92.181,138.015,138.099,
04/08/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/08/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/08/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.948,,,,,,,73.734,,,,,,,,,,,,,94.446,,,88.777,100.828,,75.285,,,150.208,,,,,154.619,117.667,,,,,104.077,59.539,,146.298,146.328,9.68,,26.685,,146.426,151.427,82.984,129.627,,113.739,155.338,,,141.916,,,107.876,64.159,,65.672,152.785,49.967,70.154,-50.668,,107.726,,,129.191,20.068,,151.386,28.738,,109.432,126.173,98.678,62.412,62.412,94.945,,65.975,,102.829,29.122,98.408,,102.861,157.706,106.751,122.478,35.679,36.445,,104.543,,,56.642,161.422,60.536,,91.05,,,
