Date,EJ587828 Corp,AN186890 Corp,EJ659528 Corp,EJ674167 Corp,EJ649517 Corp,EJ581231 Corp,EJ920995 Corp,EJ627710 Corp,EJ553406 Corp,EK069303 Corp,EJ897817 Corp,EJ443691 Corp,EJ515572 Corp,EJ934307 Corp,EJ826694 Corp,EJ534815 Corp,EJ715931 Corp,EK247585 Corp,EJ498874 Corp,EJ908617 Corp,EJ688391 Corp,EJ452011 Corp,EJ741756 Corp,EJ610002 Corp,EJ459493 Corp,EK233126 Corp,EJ479028 Corp,EJ534800 Corp,EK025072 Corp,EJ705872 Corp,EJ767257 Corp,EJ470284 Corp,EJ971610 Corp,EJ564219 Corp,EJ758684 Corp,EJ826682 Corp,EJ946283 Corp,EJ488325 Corp,EJ873058 Corp,EJ699643 Corp,EJ784272 Corp,EJ790549 Corp,EK144992 Corp,EJ724704 Corp,EJ749839 Corp,EJ498894 Corp,EJ774811 Corp,EJ639609 Corp,EJ495598 Corp,EJ699633 Corp,EJ649502 Corp,EJ570999 Corp,EJ853244 Corp,EJ528535 Corp,EK049043 Corp,EJ982718 Corp,EK082330 Corp,EJ993016 Corp,EJ946301 Corp,EK069321 Corp,EJ616923 Corp,EJ688401 Corp,EJ862943 Corp,EK040016 Corp,EJ733085 Corp,EK002549 Corp,EJ840046 Corp,EK006535 Corp,EK060695 Corp,EJ715921 Corp,EJ507290 Corp,EK013029 Corp,EK247579 Corp,AQ306937 Corp,EJ674162 Corp,EK171017 Corp,EJ591046 Corp,AP618124 Corp,AL473850 Corp,AO311188 Corp,EJ639604 Corp,EJ705867 Corp,EJ733080 Corp,AO849173 Corp,EK025090 Corp,EJ601488 Corp,EJ807539 Corp,EK120150 Corp,EK106827 Corp,EJ488330 Corp,EK093958 Corp,EJ495593 Corp,EJ817697 Corp,EJ724694 Corp,EJ616918 Corp,EK132698 Corp,EJ897805 Corp,AN038957 Corp,AQ217935 Corp,AO146638 Corp,EK049037 Corp,EJ807544 Corp,AO400713 Corp,EK002543 Corp,EK013023 Corp,EK180972 Corp,EJ971604 Corp,AP415462 Corp,EK171041 Corp,EJ553396 Corp,AP535320 Corp,EK157225 Corp,AO221797 Corp,AL382895 Corp,EJ958963 Corp,EJ659553 Corp,EJ817727 Corp,EJ528530 Corp,EJ627885 Corp,EJ873040 Corp,EJ887926 Corp,EJ452006 Corp,EJ749874 Corp,EJ767272 Corp,AP218220 Corp,EK093946 Corp,EK157213 Corp,EJ507110 Corp,EK180966 Corp,EK120132 Corp,EK144986 Corp,EJ564214 Corp,AP707134 Corp,EK233090 Corp,EJ570994 Corp,EK006523 Corp,EK106797 Corp,EK132674 Corp,AL746911 Corp,EJ862919 Corp,EJ839974 Corp,QJ910010 Corp,AQ473702 Corp,AQ023242 Corp,EJ920983 Corp,EJ934295 Corp,AQ555252 Corp,EJ888172 Corp,EJ851461 Corp,AQ385552 Corp,AQ123139 Corp,AO529967 Corp,EJ908557 Corp,AL601930 Corp,QJ807026 Corp,AO674339 Corp,AO583022 Corp,EK060689 Corp,AP113983 Corp,EK082342 Corp,AP043089 Corp,EK040034 Corp,AO771677 Corp,EJ993010 Corp,EJ958953 Corp,EJ982694 Corp,EJ515567 Corp,AP304602 Corp,EJ741751 Corp,EJ784292 Corp,EJ758669 Corp,EJ790539 Corp,EJ774771 Corp,QJ728198 Corp
27/04/2018,,217.743,374.956,378.273,380.534,349.556,390.986,380.519,342.464,399.596,386.274,412.093,349.071,386.181,397.966,341.583,394.314,391.873,367.466,387.34,379.323,394.804,412.074,371.206,375.085,381.652,363.544,309.753,345.434,357.82,413.93,386.51,388.432,338.391,410.984,355.633,359.923,381.107,387.692,360.756,398.35,367.116,376.007,385.961,409.81,324.848,401.219,371.795,345.763,337.226,332.076,334.393,393.648,362.052,385.672,380.78,352.111,389.58,400.382,344.848,378.856,319.675,377.576,393.042,404.092,381.244,397.702,381.219,387.127,345.119,344.801,389.93,336.785,243.15,369.363,323.639,349.149,215.231,269.631,250.511,345.155,342.455,365.641,247.595,386.217,356.131,358.139,380.852,380.852,340.368,380.852,313.141,355.633,348.248,336.405,378.753,353.316,,232.779,261.254,345.545,395.897,250.504,345.434,350.567,383.309,362.755,240.139,376.332,316.136,225.777,379.793,261.232,267.281,387.408,347.976,388.526,314.918,339.829,348.776,355.717,356.323,367.712,328.123,217.496,327.165,328.895,318.505,320.553,327.861,328.552,316.136,245.602,330.489,316.123,317.192,327.194,327.361,270.285,348.258,355.632,360.84,210.112,224.453,344.723,348.519,222.195,399.394,336.179,212.975,220.058,268.962,354.731,236.059,355.392,277.883,267.104,350.33,228.402,327.314,333.052,349.929,256.714,360.84,355.135,360.84,312.868,233.994,369.3,341.56,370.797,338.036,333.434,350.841
28/04/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/04/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/04/2018,,218.18,375.584,378.826,381.085,351.32,392.127,381.926,344.204,399.763,387.52,411.886,350.77,387.338,398.647,342.213,394.941,392.523,370.996,388.557,379.951,395.43,412.696,371.278,379.968,382.303,364.705,311.382,345.703,357.433,414.552,385.955,389.595,345.193,408.693,356.889,360.438,380.855,389.021,359.102,399.537,374.396,378.466,386.652,410.432,325.581,399.093,371.83,347.442,338.488,333.368,334.967,394.727,363.666,386.835,381.961,352.762,390.817,400.292,345.131,380.274,321.495,376.658,394.167,404.783,381.873,399.266,382.409,388.389,346.353,345.433,391.28,337.15,244.71,370.038,324.051,350.856,216.131,269.125,253.123,346.494,343.705,366.7,248.257,387.388,358.055,359.385,381.501,381.501,341.686,381.501,314.675,356.889,349.417,337.765,380.201,354.351,,234.412,261.8,345.827,396.519,253.122,345.703,348.183,383.778,363.277,241.629,376.98,316.875,226.452,380.441,261.777,266.778,388.632,345.579,389.855,315.659,341.104,350.067,356.976,357.548,368.775,328.208,219.569,327.467,329.21,319.242,321.861,328.163,328.867,316.875,247.104,330.826,316.859,317.542,327.496,327.663,269.784,349.549,356.889,361.362,211.833,226.126,345.824,349.592,223.894,400.017,337.626,214.679,221.705,270.695,355.758,235.771,355.906,281.044,268.831,350.614,228.937,327.604,333.616,350.2,257.905,361.362,355.656,361.362,313.608,235.519,370.35,342.67,371.84,339.169,334.789,351.36
01/05/2018,,216.529,373.99,372.043,369.87,341.961,391.245,384.352,346.903,401.092,391.976,410.212,368.198,390.86,396.53,340.065,388.523,391.221,368.18,388.005,377.122,385,417.548,368.199,384.988,385.068,368.89,313.162,348.013,354.896,413.176,383.309,383.96,349.251,405.42,354.839,360.708,373.585,390.612,354.99,400.103,393.879,383.589,385.243,417.548,327.602,393.607,371.285,349.63,339.592,332.521,333.347,396.534,366.449,392.279,383.102,352.218,391.156,399.481,346.367,382.685,351.882,373.644,393.654,403.375,390.63,397.813,383.557,387.78,344.501,343.403,393.632,334.373,245.395,346.994,323.671,353.594,220.38,269.517,253.501,343.485,341.285,368.868,246.89,392.506,360.661,358.132,385.155,385.155,338.426,385.155,313.787,354.839,344.741,329.546,380.198,352.294,,235.058,260.562,347.821,370.247,253.501,348.013,348.48,382.093,364.005,242.231,384.827,315.518,225.037,383.193,260.53,266.83,388.054,338.323,391.45,318.455,339.682,348.691,348.164,356.16,367.978,361.898,220.029,330.052,330.126,322.324,316.19,330.754,329.784,315.518,247.76,330.539,315.515,316.501,330.08,330.247,266.412,347.735,354.839,362.099,212.303,226.704,344.133,346.962,224.494,397.548,354.798,215.176,222.233,271.01,353.457,235.12,358.657,281.64,269.141,352.594,227.025,328.12,333.244,352.496,258.075,362.099,358.297,362.099,312.126,236.116,368.972,342.965,370.848,336.16,349.083,349.606
02/05/2018,,223.327,373.502,370.945,379.628,341.49,389.406,385.27,347.961,401.942,388.881,410.152,367.77,390.273,396.157,340.64,381.728,391.636,368.921,382.926,377.87,384.536,418.621,369.057,357.199,384.673,368.334,314.241,349.638,353.685,413.319,383.818,383.574,350.681,404.148,354.493,360.814,373.229,363.124,354.954,399.723,394.801,384.208,364.46,418.621,327.37,394.105,371.147,326.703,340.358,332.355,332.845,389.025,367.508,390.666,383.659,351.183,390.772,399.335,347.932,383.601,344.428,372.726,394.166,413.133,390.244,397.29,384.118,383.636,344.254,339.833,394.166,335.462,246.571,346.752,324.372,320.448,221.979,270.951,254.552,343.242,341.038,364.64,252.642,388.311,361.867,357.787,382.111,379.057,338.196,384.095,313.551,354.493,344.504,329.303,379.802,352.116,,236.233,265.319,349.387,363.334,254.552,349.638,348.71,371.75,366.912,243.39,384.431,316.239,231.122,382.796,265.25,268.516,388.454,337.097,392.056,318.249,339.438,346.746,354.448,355.848,367.732,361.66,221.204,332.309,333.107,323.79,316.548,333.012,332.764,316.238,248.932,332.202,316.264,317.013,332.337,332.504,268.097,347.386,354.493,365.002,213.425,227.875,343.943,346.773,225.652,399.284,355.261,216.308,223.377,272.065,353.27,235.823,358.763,282.702,270.194,354.166,227.147,330.25,333.388,354.127,259.04,365.002,358.393,362.197,318.062,237.278,368.726,343.551,370.602,336.038,348.827,349.713
03/05/2018,,226.883,375.846,371.8,381.042,344.403,392.008,387.831,350.679,402.504,394.023,398.967,370.103,391.796,398.577,336.81,387.364,398.147,370.094,388.171,374.443,386.869,419.798,370.427,384.801,387.004,370.884,317.013,350.502,353.292,419.945,385.419,385.897,353.439,404.802,356.869,363.262,376.689,364.347,356.221,402.043,396.192,386.685,365.505,419.798,329.844,396.878,373.294,327.88,342.79,334.948,335.178,396.989,370.213,394.156,385.908,353.466,393.096,401.063,348.414,386.161,348.048,375.084,395.593,418.248,392.568,398.575,386.372,388.673,346.684,345.968,395.43,336.656,249.273,349.185,326.624,320.798,224.709,270.605,257.077,345.673,343.466,368.367,256.556,392.828,364.654,360.163,385.939,385.099,340.661,386.795,316.013,356.869,346.912,331.756,382.121,354.5,,238.937,268.818,350.415,370.471,257.078,350.502,350.964,379.588,366.547,246.066,386.749,321.786,235.2,385.111,268.732,267.633,390.777,339.395,394.396,320.698,341.868,350.328,356.82,358.263,370.146,364.151,223.85,332.644,332.708,324.862,318.568,333.348,332.365,321.786,251.626,331.355,321.788,319.278,332.672,332.839,269.094,349.756,356.869,364.64,216.105,230.577,346.333,349.165,228.353,399.106,356.822,218.992,226.057,274.585,355.664,238.187,361.208,285.219,272.712,355.195,229.616,330.726,335.956,354.993,261.553,364.64,360.833,364.64,320.577,239.965,371.14,345.835,373.017,338.404,351.24,353.947
04/05/2018,,229.992,376.348,378.559,381.499,344.219,393.612,388.83,351.83,402.661,394.398,399.739,370.617,393.227,399.043,342.431,388.517,399.474,370.604,389.688,379.433,387.357,419.823,370.711,373.294,387.442,371.997,317.807,348.786,351.988,422.048,385.502,386.322,354.573,406.461,357.223,363.131,376.489,364.435,355.283,402.46,396.168,387.222,365.646,419.823,330.104,397.347,373.77,329.449,343.415,336.58,335.702,396.484,371.311,395.253,386.703,353.691,393.52,401.161,348.348,387.163,348.431,374.218,395.925,419.414,392.993,399.378,387.157,389.776,346.913,346.228,393.348,337.631,249.748,349.413,326.563,321.334,225.158,270.777,257.275,345.904,343.695,369.532,257.051,393.763,365.777,360.517,387.373,387.252,340.913,387.315,316.267,357.223,347.133,340.399,382.555,354.723,,239.438,269.094,349.805,370.382,257.275,348.786,349.344,381.23,366.425,246.503,387.182,322.876,235.776,385.544,269.003,268.058,391.202,338.55,395.308,320.854,342.098,350.837,349.79,358.579,370.362,364.46,224.293,332.304,332.387,324.918,318.422,333.008,332.044,322.876,252.076,331.059,322.878,319.104,332.333,332.5,267.638,350.113,357.223,364.517,216.639,231.086,346.582,349.414,228.884,401.187,357.178,219.522,226.554,274.885,355.915,237.312,361.077,285.494,273.016,354.586,229.506,330.262,335.875,353.275,261.884,364.517,360.709,364.517,321.061,240.419,371.357,346.358,373.233,338.583,351.467,352.035
05/05/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/05/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/05/2018,,216.176,374.858,377.185,379.972,342.698,392.094,388,351.334,401.463,392.896,398.682,369.126,391.721,397.648,335.838,387.283,398.496,369.115,388.043,373.455,385.87,418.341,369.274,390.042,385.938,370.723,317.157,347.914,349.671,421.161,384.049,384.815,354.017,411.282,355.749,361.991,374.973,363.213,353.601,400.952,394.659,385.726,364.001,418.341,328.734,396.491,372.259,330.099,342.484,335.977,334.263,394.211,370.649,393.409,385.6,352.162,392.013,399.979,347.459,386.346,347.825,371.69,394.419,418.358,391.486,397.527,386.059,388.311,345.546,344.863,393.478,336.096,249.473,348.047,325.656,319.971,224.888,270.015,256.854,344.535,342.327,368.754,256.601,392.403,365.164,359.044,385.859,385.659,339.539,385.842,314.893,355.749,345.764,338.88,381.046,353.248,,239.243,268.592,348.917,368.688,256.854,347.914,348.467,380.126,365.278,246.186,386.29,322.193,235.487,384.036,268.497,267.294,389.695,338.47,394.338,319.813,340.729,349.457,355.698,357.152,368.995,363.218,224.047,331.403,331.468,323.548,317.707,332.107,331.125,322.193,251.773,330.13,322.202,318.293,331.432,331.599,266.874,348.633,355.749,363.37,216.541,230.946,345.088,347.921,228.739,399.476,355.7,219.41,226.383,274.281,354.423,236.793,359.936,284.817,272.422,353.7,228.369,329.376,334.773,352.405,261.368,363.37,359.561,363.37,320.853,240.145,369.99,345.163,371.866,337.151,350.096,350.894
08/05/2018,,212.748,373.346,375.95,380.236,341.155,394.051,387.675,351.17,400.814,390.05,397.467,367.627,393.624,396.815,339.441,386.143,398.121,368.549,386.879,377.252,384.358,417.29,368.166,391.352,384.431,369.027,316.872,347.906,347.569,420.698,383.181,383.304,353.832,409.941,354.107,360.246,372.488,361.944,353.118,399.44,393.611,384.224,362.521,417.29,326.989,395.907,371.067,329.43,341.955,335.433,332.777,392.362,370.427,391.067,385.045,350.64,390.503,398.628,346.623,386.025,351.197,369.248,393.651,417.788,389.976,396.236,385.511,387.549,343.806,344.153,392.306,334.823,249.307,346.305,324.956,318.84,224.648,269.506,256.548,342.788,340.587,367.208,256.323,391.524,364.96,357.402,384.351,384.132,337.79,384.346,313.144,354.107,344.038,328.895,379.537,351.441,,239.075,268.186,348.082,367.71,256.548,347.906,350.856,379.286,363.528,246.003,384.163,321.881,235.28,382.526,268.07,266.939,388.185,337.667,393.837,317.348,338.981,347.85,354.058,355.477,367.256,361.517,223.818,329.622,331.395,322.012,316.932,330.327,331.051,321.881,251.608,328.354,321.893,317.14,329.651,329.818,266.518,346.993,354.107,361.618,216.307,230.774,343.286,346.12,228.545,399.86,354.06,219.189,226.178,273.917,352.623,236.592,358.191,284.472,272.049,352.87,226.62,327.703,333.06,352.403,260.962,361.619,357.809,361.619,320.743,239.967,368.251,344.365,370.128,335.36,348.359,351.371
09/05/2018,,224.234,370.601,373.857,377.782,339.115,390.823,386.014,349.626,401.379,391.549,396.713,364.878,391.413,395.245,336.687,383.458,396.513,367.386,384.852,374.311,381.629,418.367,367.707,390.177,381.72,368.706,315.863,348.117,344.345,418.927,381.556,380.596,352.268,408.514,351.475,361.78,372.989,359.274,351.485,396.736,390.906,381.517,359.999,418.367,324.437,393.515,368.777,327.16,340.762,334.252,329.964,381.906,368.822,395.604,383.327,349.182,387.796,396.621,346.64,384.369,348.634,365.64,391.002,415.958,387.268,393.58,383.797,384.872,341.236,337.57,389.692,333.967,248.871,343.741,324.198,316.414,224.14,269.426,256.157,340.223,338.016,364.732,255.781,385.02,363.37,354.771,381.644,381.427,335.248,381.643,310.589,352.152,341.512,326.326,376.823,349.034,,238.636,267.68,348.101,365.267,256.156,345.726,348.325,377.594,365.436,245.555,381.449,320.843,234.802,379.811,267.555,267.232,385.473,345.91,392.057,316.96,336.416,345.165,352.23,352.865,364.688,358.955,223.318,330.827,331.59,324.413,317.348,331.534,331.246,320.843,251.176,326.141,320.85,315.867,330.856,327.617,270.298,344.357,351.475,363.644,215.795,230.325,340.886,343.72,228.076,399.679,352.238,218.688,225.698,273.296,350.225,236.613,360.931,283.875,271.418,352.897,224.291,328.765,330.768,352.622,260.288,363.521,360.502,363.53,319.778,239.52,365.683,343.239,367.561,332.995,345.793,351.582
10/05/2018,,221.102,373.2,376.122,380.196,341.533,394.044,388.164,351.901,400.253,390.878,397.156,367.494,393.918,398.061,340.479,387.164,398.751,369.559,386.961,376.753,384.21,418.502,370.462,393.037,384.264,371.303,318.613,348.712,346.572,421.034,383.773,383.124,354.522,402.285,353.952,363.733,374.885,361.905,354.06,399.255,393.425,384.011,366.714,418.511,326.835,396.492,370.548,330.151,343.362,336.871,332.576,383.712,371.019,391.389,385.709,351.697,390.324,397.959,347.668,386.527,350.989,367.449,393.719,418.141,389.796,396.443,386.176,387.434,343.592,339.691,393.719,334.922,251.881,346.095,326.814,319.429,227.15,270.24,259.054,342.577,340.372,367.107,258.706,391.212,365.587,357.248,384.189,384.002,337.627,384.189,310.657,353.952,343.938,328.712,379.356,351.211,,241.665,270.513,349.13,368.074,259.054,347.333,350.222,381.791,367.396,248.551,383.981,323.565,237.801,382.341,270.382,268.319,388,337.252,394.294,317.751,338.768,347.626,354.709,355.325,367.023,361.191,226.331,331.907,333.265,323.275,319.919,332.614,332.17,323.565,254.183,331.18,323.57,318.219,331.936,332.103,267.553,346.835,353.952,364.075,218.837,233.37,343.085,345.92,231.118,400.31,354.717,221.726,228.73,276.164,352.429,239.013,362.882,258.218,274.285,353.931,226.263,329.67,332.837,353.22,263.164,364.075,362.458,364.075,322.518,242.528,368.018,345.848,369.897,335.268,348.141,352.672
11/05/2018,,207.915,374.733,377.107,380.856,342.052,397.822,388.621,352.463,401.073,392.239,395.348,369.016,396.132,398.655,341.308,390.919,399.239,369.617,388.426,378.288,385.72,418.652,371.993,392.634,385.73,370.592,319.538,350.901,348.674,421.48,384.37,384.577,355.063,404.513,355.288,364.109,376.66,364.916,354.612,400.7,394.87,384.758,368.858,418.652,328.251,397.542,372.336,333.179,344.172,337.696,334.099,384.53,371.498,392.394,386.347,353.142,391.778,398.727,349.506,386.993,352.411,368.271,395.001,418.673,391.25,399.436,386.812,389.152,345.013,345.744,395.001,336.917,253.214,347.516,328.064,321.308,228.503,276.5,260.533,343.995,341.792,369.33,260.024,392.869,366.089,358.585,385.776,385.327,339.033,385.776,314.589,355.288,347.015,330.138,380.815,352.379,,243.015,271.933,350.969,363.287,260.531,350.901,351.134,381.333,367.373,249.902,385.442,324.462,239.149,383.801,271.793,280.8,389.459,338.685,394.876,318.801,340.186,349.125,356.043,356.7,368.438,362.565,227.705,333.714,334.735,324.172,321.432,334.421,333.64,324.462,255.526,333.438,324.47,319.459,333.742,333.91,278.841,348.168,355.288,365.457,220.191,234.743,344.234,347.07,232.456,400.536,355.239,223.079,230.083,277.426,353.58,241.126,362.047,290.036,275.546,355.41,227.648,331.507,334.257,355.413,264.438,365.457,363.839,365.457,323.415,243.895,369.434,346.515,371.313,338.334,349.545,353.947
12/05/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/05/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/05/2018,,208.227,372.057,374.751,378.442,341.162,394.113,374.692,351.669,399.761,389.296,397.509,366.346,393.132,397.784,338.703,387.934,397.913,367.512,385.802,375.23,383.074,416.014,369.003,390.543,383.116,367.938,318.964,349.963,350.13,419.934,382.307,382.115,354.233,405.239,352.719,362.234,374.006,362.262,352.096,398.102,393.144,382.02,367.073,416.014,325.763,395.247,371.097,332.374,343.078,336.582,331.414,380.18,370.565,389.378,384.753,350.518,389.175,397.413,348.392,385.832,349.941,364.936,392.571,416.972,388.646,396.001,385.231,386.547,342.542,343.479,392.571,335.909,253.443,345.044,327.747,318.861,228.696,269.227,260.848,341.521,339.319,366.871,260.03,390.222,365.197,356.017,381.857,382.657,334.108,383.165,312.099,352.719,347.47,327.65,378.203,349.938,,243.275,272.057,349.857,360.643,260.852,349.963,350.373,380.981,365.483,250.076,382.83,323.818,239.339,381.188,271.892,254.21,386.856,337.741,393.35,316.674,337.71,346.551,353.471,354.918,365.979,360.082,227.909,332.578,333.316,322.201,322.241,333.286,332.971,323.819,255.776,332.406,323.831,318.755,332.607,332.775,279.145,345.593,352.719,364.487,220.392,235.033,341.773,344.611,232.68,399.362,353.479,223.291,230.308,277.245,351.123,242.433,362.397,288.208,275.369,354.663,225.768,330.551,332.419,354.478,264.235,364.487,361.948,364.487,316.424,244.095,366.976,345.103,368.855,338.745,347.085,352.563
15/05/2018,,200.401,364.665,365.497,372.924,334.528,386.719,371.209,345.028,396.951,386.66,402.648,358.948,380.922,393.583,329.804,384.521,390.352,364.454,378.717,367.845,381.303,412.449,361.809,386.449,375.667,360.393,313.259,350.056,343.75,411.224,376.595,375.328,347.569,401.207,345.918,360.06,371.603,354.954,342.129,390.659,385.778,374.484,360.185,412.449,318.154,388.123,365.013,325.854,337.124,330.608,324.012,372.127,363.825,392.342,378.095,344.333,381.731,391.275,346.328,379.088,342.348,356.972,385.207,410.1,381.202,390.846,378.575,379.102,334.954,333.358,385.208,333.117,249.236,337.45,323.87,312.14,224.445,267.376,257.345,333.923,331.73,359.305,255.858,380.667,358.49,348.539,375.718,375.227,327.005,375.718,301.095,345.918,341.563,328.445,370.754,342.617,,239.045,268.4,349.354,353.284,274.784,350.056,347.519,370.942,364.042,245.932,375.381,315.644,235.151,373.737,268.206,244.758,379.406,346.194,386.549,313.968,330.111,339.075,345.994,347.339,358.413,353.063,223.718,333.246,331.068,318.137,329.872,331.208,324.073,315.644,251.611,331.619,315.304,314.163,333.309,330.695,276.574,338.118,345.918,363.28,216.024,230.809,334.466,337.314,228.369,396.866,346.002,218.944,226.032,272.952,343.814,240.437,355.433,281.288,271.068,352.464,218.794,328.609,325.486,352.131,259.845,363.28,354.972,363.28,313.968,239.951,359.56,339.426,361.284,333.195,339.505,350.871
16/05/2018,,235.69,362.747,368.04,374.274,330.571,384.017,368.319,340.999,396.096,378.27,400.483,356.054,371.754,391.261,325.566,381.642,387.485,361.579,371.919,366.666,378.428,409.564,359.195,383.909,372.8,359.641,309.794,346.614,340.56,409.558,374.057,375.039,340.101,399.036,342.952,356.75,368.725,352.09,337.092,387.794,383.163,372.797,357.047,408.589,321.683,386.246,365.073,322.395,333.905,327.442,321.139,368.528,359.626,380.094,374.795,341.458,378.871,391.548,342.891,375.043,339.313,380.656,382.593,406.476,378.34,391.172,375.262,376.239,331.931,345.31,382.596,330.422,246.488,362.232,321.074,308.522,221.805,264.228,254.683,330.892,328.708,356.282,253.115,373.779,354.329,345.573,372.854,372.392,323.873,372.854,297.912,342.952,338.567,334.524,374.479,339.598,,236.358,265.727,345.918,350.403,270.407,346.614,343.627,361.035,360.754,243.156,373.758,312.636,232.459,370.85,265.543,239.657,376.546,342.73,382.945,310.962,327.08,336.12,343.029,351.125,355.39,348.201,221.085,326.824,327.08,315.128,325.91,327.534,329.589,312.636,248.849,328.195,312.295,311.329,329.879,327.264,276.667,335.162,342.952,359.992,213.447,228.163,331.469,334.306,225.731,394.633,343.037,216.353,223.389,270.18,350.62,238.459,352.122,277.954,268.307,348.795,215.436,325.173,331.066,348.179,257.14,359.992,351.681,359.992,310.857,237.218,356.527,336.569,358.251,330.481,336.483,347.563
17/05/2018,,236.153,361.279,360.884,373.231,327.699,382.893,368.016,338.078,393.596,372.22,398.699,354.296,367.871,389.924,321.712,381.05,387.33,360.894,373.892,364.906,378.564,407.834,357.031,383.351,371.042,357.894,307.553,346.212,338.138,407.951,372.741,373.48,339.469,399.336,341.249,355.893,366.886,350.35,335.45,386.048,382.304,371.041,354.706,402.973,313.584,384.602,365.73,319.84,331.819,325.379,319.631,366.108,356.569,375.273,372.35,340.713,377.121,387.678,342.451,372.094,337.719,369.079,381.747,403.8,376.59,382.911,372.813,374.486,330.356,343.472,381.748,329.804,245.666,332.817,320.679,305.785,221.145,264.09,254.35,329.693,327.132,354.719,252.433,369.505,351.307,343.872,371.1,370.679,322.378,371.1,296.181,341.249,336.576,323.845,366.134,338.17,,235.585,265.379,345.482,348.628,269.53,346.212,344.419,354.878,360.976,242.348,372.003,312.945,231.753,369.094,265.203,234.951,374.794,353.638,380.284,313.13,325.483,334.43,341.322,342.593,353.827,342.859,220.47,326.364,330.127,313.572,330.192,327.075,329.105,312.945,248.057,327.683,312.799,311.096,329.423,326.804,277.547,333.473,341.249,359.133,212.761,227.462,330.053,332.863,224.965,399.744,341.33,215.655,222.688,269.463,339.359,238.53,351.26,277.198,267.599,348.363,214.235,324.742,321.488,349.111,256.482,359.133,350.814,359.133,313.13,236.49,354.944,334.888,356.693,328.832,334.903,346.707
18/05/2018,,239.554,365.67,370.855,374.959,332.338,387.967,373.264,342.756,397.149,374.349,402.734,358.83,370.616,394.455,327.8,385.585,391.933,365.856,378.65,369.427,382.653,412.373,361.534,388.192,375.643,362.456,312.754,351.077,342.498,412.487,377.391,377.969,344.561,403.961,345.983,360.821,372.57,354.903,340.084,390.665,387.137,375.645,359.041,411.368,318.448,389.029,367.996,324.305,336.691,330.252,324.174,369.988,361.225,377.347,376.761,345.288,381.734,391.369,347.329,376.603,342.546,371.547,386.578,408.076,381.201,387.27,377.225,379.094,335.211,347.935,386.578,334.519,251.137,366.842,325.899,310.339,226.616,268.155,259.786,334.528,331.99,359.584,257.802,371.856,355.965,348.606,371.932,375.316,327.234,375.705,300.933,345.983,341.359,328.69,370.739,343.124,,241.071,270.764,350.361,353.132,274.32,351.077,348.81,355.774,365.917,247.317,376.606,318.021,237.212,373.694,270.58,234.551,379.407,345.412,384.611,318,330.297,339.198,346.053,347.326,358.693,345.072,225.939,334.255,335.034,318.439,335.099,331.97,334.012,318.021,253.523,332.595,317.658,316.349,334.319,334.696,282.158,338.241,345.983,364.074,218.261,232.954,335.073,337.816,230.464,402.314,346.061,221.152,228.164,274.763,344.309,243.203,356.187,281.935,272.902,353.63,219.35,329.629,326.471,353.477,261.805,364.074,355.753,364.074,318,241.943,359.764,339.91,361.517,333.859,339.761,351.639
